# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
27.31438395     	-1.72264969e-04	5.29575340e-01	5.08435311e-02	2.52495006e-02	2.55940305e-02
27.31756973     	-1.72025616e-04	5.31781016e-01	5.02820175e-02	2.49689831e-02	2.53130344e-02
27.32075552     	-1.71741687e-04	5.31631378e-01	5.22878237e-02	2.59721702e-02	2.63156535e-02
27.3239413      	-1.71608480e-04	5.32980587e-01	5.22031983e-02	2.59299906e-02	2.62732076e-02
27.32712709     	-1.71820259e-04	5.31465238e-01	5.04658953e-02	2.50611274e-02	2.54047679e-02
27.33031287     	-1.72319173e-04	5.31609289e-01	5.28899036e-02	2.62726326e-02	2.66172710e-02
27.33349866     	-1.72324161e-04	5.30445197e-01	5.40380188e-02	2.68466852e-02	2.71913336e-02
27.33668444     	-1.71906422e-04	5.30330406e-01	5.14818989e-02	2.55690430e-02	2.59128559e-02
27.33987022     	-1.71585724e-04	5.30431306e-01	5.22339105e-02	2.59453695e-02	2.62885410e-02
27.34305601     	-1.71513570e-04	5.31144901e-01	5.10467566e-02	2.53518647e-02	2.56948919e-02
27.34624179     	-1.71532636e-04	5.30772882e-01	5.01142669e-02	2.48856008e-02	2.52286661e-02
27.34942758     	-1.71717066e-04	5.31912376e-01	5.12246594e-02	2.54406126e-02	2.57840468e-02
27.35261336     	-1.72243157e-04	5.31454437e-01	5.33946610e-02	2.65250873e-02	2.68695737e-02
27.35579914     	-1.72442151e-04	5.31836321e-01	5.37031255e-02	2.66791206e-02	2.70240049e-02
27.35898493     	-1.72269724e-04	5.31335029e-01	5.15591057e-02	2.56072831e-02	2.59518226e-02
27.36217071     	-1.72100385e-04	5.32170552e-01	5.24291059e-02	2.60424526e-02	2.63866534e-02
27.3653565      	-1.71854227e-04	5.31220578e-01	5.16543096e-02	2.56553006e-02	2.59990090e-02
27.36854228     	-1.71593679e-04	5.32016971e-01	5.09689953e-02	2.53129040e-02	2.56560913e-02
27.37172807     	-1.71685933e-04	5.31704530e-01	5.12392536e-02	2.54479409e-02	2.57913127e-02
27.37491385     	-1.71920423e-04	5.30760963e-01	5.38894727e-02	2.67728159e-02	2.71166568e-02
27.37809963     	-1.72064017e-04	5.29717475e-01	5.28419129e-02	2.62488925e-02	2.65930205e-02
27.38128542     	-1.71916039e-04	5.30921044e-01	5.10107615e-02	2.53334647e-02	2.56772968e-02
27.3844712      	-1.72196343e-04	5.31624569e-01	5.41046486e-02	2.68801280e-02	2.72245207e-02
27.38765699     	-1.72208153e-04	5.31902166e-01	5.10536061e-02	2.53545949e-02	2.56990112e-02
27.39084277     	-1.72121193e-04	5.31736125e-01	5.25206775e-02	2.60882176e-02	2.64324599e-02
27.39402855     	-1.72221529e-04	5.31544195e-01	5.01542677e-02	2.49049123e-02	2.52493554e-02
27.39721434     	-1.72236881e-04	5.31170654e-01	5.18649754e-02	2.57602508e-02	2.61047246e-02
27.40040012     	-1.71788874e-04	5.31496822e-01	5.24919356e-02	2.60741789e-02	2.64177567e-02
27.40358591     	-1.71624727e-04	5.30808260e-01	5.10353757e-02	2.53460631e-02	2.56893126e-02
27.40677169     	-1.71578771e-04	5.30185827e-01	5.29709056e-02	2.63138740e-02	2.66570316e-02
27.40995748     	-1.71862917e-04	5.30467332e-01	5.17939768e-02	2.57251255e-02	2.60688513e-02
27.41314326     	-1.71989305e-04	5.31142341e-01	5.32655888e-02	2.64608051e-02	2.68047837e-02
27.41632904     	-1.71928757e-04	5.31707907e-01	5.09367620e-02	2.52964522e-02	2.56403097e-02
27.41951483     	-1.71760926e-04	5.31701982e-01	5.04745942e-02	2.50655362e-02	2.54090580e-02
27.42270061     	-1.71808212e-04	5.31453818e-01	5.17755924e-02	2.57159880e-02	2.60596044e-02
27.4258864      	-1.71745524e-04	5.31092921e-01	5.15625488e-02	2.56095289e-02	2.59530199e-02
27.42907218     	-1.72054902e-04	5.30520263e-01	5.24064781e-02	2.60311841e-02	2.63752939e-02
27.43225796     	-1.72125964e-04	5.30461284e-01	5.24954963e-02	2.60756222e-02	2.64198741e-02
27.43544375     	-1.72147979e-04	5.30819879e-01	5.14722294e-02	2.55639667e-02	2.59082627e-02
27.43862953     	-1.72178109e-04	5.31108659e-01	5.16529472e-02	2.56542955e-02	2.59986517e-02
27.44181532     	-1.72123317e-04	5.30529798e-01	5.32339585e-02	2.64448559e-02	2.67891026e-02
27.4450011      	-1.71642108e-04	5.31755647e-01	5.11380387e-02	2.53973773e-02	2.57406615e-02
27.44818688     	-1.71373840e-04	5.30880938e-01	5.08749170e-02	2.52660847e-02	2.56088324e-02
27.45137267     	-1.71723823e-04	5.31475446e-01	4.98447096e-02	2.47506310e-02	2.50940786e-02
27.45455845     	-1.72205365e-04	5.31088721e-01	5.40009245e-02	2.68282569e-02	2.71726676e-02
27.45774424     	-1.72377783e-04	5.31104690e-01	5.57811232e-02	2.77181838e-02	2.80629394e-02
27.46093002     	-1.72211803e-04	5.31191895e-01	5.07908055e-02	2.52231910e-02	2.55676146e-02
27.46411581     	-1.71912159e-04	5.30691033e-01	4.80611597e-02	2.38586677e-02	2.42024920e-02
27.46730159     	-1.71874826e-04	5.30535471e-01	5.32011715e-02	2.64287109e-02	2.67724606e-02
27.47048737     	-1.71812137e-04	5.30646301e-01	5.07574263e-02	2.52069010e-02	2.55505253e-02
27.47367316     	-1.72022327e-04	5.30878352e-01	5.27134737e-02	2.61847145e-02	2.65287592e-02
27.47685894     	-1.72042032e-04	5.32519894e-01	5.14079797e-02	2.55319478e-02	2.58760319e-02
27.48004473     	-1.72049946e-04	5.32488215e-01	5.34424770e-02	2.65491886e-02	2.68932885e-02
27.48323051     	-1.72154005e-04	5.31978064e-01	5.08563377e-02	2.52560148e-02	2.56003228e-02
27.48641629     	-1.72103337e-04	5.32665606e-01	5.04062934e-02	2.50310434e-02	2.53752501e-02
27.48960208     	-1.72100829e-04	5.31278813e-01	5.21852224e-02	2.59205104e-02	2.62647120e-02
27.49278786     	-1.72220485e-04	5.31153631e-01	5.19126248e-02	2.57840919e-02	2.61285329e-02
27.49597365     	-1.72086038e-04	5.31759307e-01	5.16530986e-02	2.56544633e-02	2.59986354e-02
27.49915943     	-1.72117002e-04	5.31446440e-01	5.32251254e-02	2.64404457e-02	2.67846797e-02
27.50234522     	-1.72258283e-04	5.31654685e-01	5.41935261e-02	2.69245048e-02	2.72690213e-02
27.505531       	-1.72050302e-04	5.31606627e-01	5.27520737e-02	2.62039866e-02	2.65480872e-02
27.50871678     	-1.72146440e-04	5.31144316e-01	5.04327156e-02	2.50442114e-02	2.53885043e-02
27.51190257     	-1.72308587e-04	5.31558323e-01	4.79771214e-02	2.38162521e-02	2.41608693e-02
27.51508835     	-1.72859689e-04	5.32085764e-01	5.31775889e-02	2.64159348e-02	2.67616541e-02
27.51827414     	-1.73118582e-04	5.33179146e-01	5.64616893e-02	2.80577260e-02	2.84039632e-02
27.52145992     	-1.72985686e-04	5.32498963e-01	5.23684935e-02	2.60112611e-02	2.63572324e-02
27.5246457      	-1.72330893e-04	5.32185748e-01	5.27400578e-02	2.61976980e-02	2.65423598e-02
27.52783149     	-1.71915407e-04	5.32510743e-01	5.07728818e-02	2.52145255e-02	2.55583563e-02
27.53101727     	-1.71353935e-04	5.31662708e-01	5.12797957e-02	2.54685439e-02	2.58112518e-02
27.53420306     	-1.71430844e-04	5.31349552e-01	4.90002394e-02	2.43286889e-02	2.46715506e-02
27.53738884     	-1.71919364e-04	5.30781502e-01	5.10900878e-02	2.53731245e-02	2.57169633e-02
27.54057463     	-1.72367342e-04	5.31633259e-01	5.28254597e-02	2.62403625e-02	2.65850972e-02
27.54376041     	-1.72651954e-04	5.31921171e-01	5.60762098e-02	2.78654530e-02	2.82107569e-02
27.54694619     	-1.72524348e-04	5.32114241e-01	5.00798102e-02	2.48673808e-02	2.52124295e-02
27.55013198     	-1.72273993e-04	5.32553216e-01	5.12152485e-02	2.54353502e-02	2.57798982e-02
27.55331776     	-1.72181316e-04	5.31227655e-01	5.08740732e-02	2.52648553e-02	2.56092179e-02
27.55650355     	-1.72346446e-04	5.30989482e-01	5.20372465e-02	2.58462768e-02	2.61909697e-02
27.55968933     	-1.72488429e-04	5.30754577e-01	5.11191337e-02	2.53870784e-02	2.57320553e-02
27.56287511     	-1.72625213e-04	5.31504901e-01	5.17743340e-02	2.57145418e-02	2.60597922e-02
27.5660609      	-1.72442405e-04	5.31374138e-01	5.27078127e-02	2.61814639e-02	2.65263487e-02
27.56924668     	-1.72197304e-04	5.31052287e-01	5.29757235e-02	2.63156644e-02	2.66600591e-02
27.57243247     	-1.72048247e-04	5.31916653e-01	5.01580556e-02	2.49069796e-02	2.52510761e-02
27.57561825     	-1.72026193e-04	5.31265061e-01	4.90043614e-02	2.43301545e-02	2.46742069e-02
27.57880404     	-1.72270796e-04	5.31741236e-01	5.14243077e-02	2.55398831e-02	2.58844247e-02
27.58198982     	-1.72772327e-04	5.31239961e-01	5.18928905e-02	2.57736729e-02	2.61192176e-02
27.5851756      	-1.73279198e-04	5.31547576e-01	5.54479147e-02	2.75506782e-02	2.78972366e-02
27.58836139     	-1.73324804e-04	5.31319766e-01	5.42972659e-02	2.69753081e-02	2.73219578e-02
27.59154717     	-1.72585045e-04	5.30975091e-01	5.21114630e-02	2.58831464e-02	2.62283165e-02
27.59473296     	-1.72134472e-04	5.30844698e-01	5.17627067e-02	2.57092189e-02	2.60534878e-02
27.59791874     	-1.72223598e-04	5.30829174e-01	5.05227105e-02	2.50891316e-02	2.54335788e-02
27.60110452     	-1.72053586e-04	5.31250658e-01	4.84764491e-02	2.40661710e-02	2.44102781e-02
27.60429031     	-1.71984615e-04	5.31523599e-01	4.65863190e-02	2.31211749e-02	2.34651441e-02
27.60747609     	-1.72727692e-04	5.31716238e-01	5.25319687e-02	2.60932566e-02	2.64387120e-02
27.61066188     	-1.73303801e-04	5.31842839e-01	5.42023138e-02	2.69278531e-02	2.72744607e-02
27.61384766     	-1.73256314e-04	5.31720140e-01	5.46667229e-02	2.71601052e-02	2.75066178e-02
27.61703345     	-1.72853436e-04	5.31130312e-01	5.24980873e-02	2.60761902e-02	2.64218971e-02
27.62021923     	-1.72405967e-04	5.31511648e-01	4.95424645e-02	2.45988263e-02	2.49436382e-02
27.62340501     	-1.72096320e-04	5.30908898e-01	5.00016899e-02	2.48287486e-02	2.51729412e-02
27.6265908      	-1.72085238e-04	5.30273684e-01	5.10349401e-02	2.53453848e-02	2.56895553e-02
27.62977658     	-1.72350669e-04	5.31262292e-01	5.18929876e-02	2.57741431e-02	2.61188444e-02
27.63296237     	-1.72643002e-04	5.31226396e-01	5.44521057e-02	2.70534099e-02	2.73986959e-02
27.63614815     	-1.72994646e-04	5.31692880e-01	5.29055629e-02	2.62797868e-02	2.66257761e-02
27.63933393     	-1.72998764e-04	5.31602192e-01	5.14860973e-02	2.55700499e-02	2.59160474e-02
27.64251972     	-1.73153398e-04	5.31170557e-01	4.84124077e-02	2.40330504e-02	2.43793572e-02
27.6457055      	-1.72980533e-04	5.31973022e-01	5.31022957e-02	2.63781673e-02	2.67241284e-02
27.64889129     	-1.72827930e-04	5.31577166e-01	5.00062490e-02	2.48302966e-02	2.51759524e-02
27.65207707     	-1.72761316e-04	5.31899677e-01	5.27747439e-02	2.62146107e-02	2.65601333e-02
27.65526286     	-1.72683513e-04	5.32253403e-01	5.13771032e-02	2.55158681e-02	2.58612351e-02
27.65844864     	-1.72612288e-04	5.31723906e-01	5.30115251e-02	2.63331503e-02	2.66783748e-02
27.66163442     	-1.72564648e-04	5.30899341e-01	5.13745081e-02	2.55146894e-02	2.58598187e-02
27.66482021     	-1.72721193e-04	5.31319653e-01	5.16552271e-02	2.56548923e-02	2.60003347e-02
27.66800599     	-1.72957413e-04	5.31055430e-01	5.12942448e-02	2.54741650e-02	2.58200798e-02
27.67119178     	-1.72853324e-04	5.32219541e-01	4.96585065e-02	2.46563999e-02	2.50021066e-02
27.67437756     	-1.73087707e-04	5.32272555e-01	5.15804951e-02	2.56171599e-02	2.59633353e-02
27.67756334     	-1.73418762e-04	5.32909148e-01	5.60604783e-02	2.78568204e-02	2.82036579e-02
27.68074913     	-1.73348494e-04	5.32441755e-01	5.22739193e-02	2.59636112e-02	2.63103081e-02
27.68393491     	-1.73053082e-04	5.31450700e-01	5.18124605e-02	2.57331771e-02	2.60792833e-02
27.6871207      	-1.72945569e-04	5.31280690e-01	4.95953763e-02	2.46247426e-02	2.49706337e-02
27.69030648     	-1.72883533e-04	5.31239388e-01	5.11180660e-02	2.53861495e-02	2.57319165e-02
27.69349227     	-1.72934728e-04	5.30693500e-01	5.16400614e-02	2.56470960e-02	2.59929654e-02
27.69667805     	-1.72729996e-04	5.31717880e-01	5.05804575e-02	2.51174987e-02	2.54629587e-02
27.69986383     	-1.72993685e-04	5.32191149e-01	5.04730030e-02	2.50635078e-02	2.54094952e-02
27.70304962     	-1.73065366e-04	5.31975448e-01	5.41642771e-02	2.69090732e-02	2.72552039e-02
27.7062354      	-1.73262446e-04	5.31642718e-01	5.03485376e-02	2.50010064e-02	2.53475313e-02
27.70942119     	-1.73329584e-04	5.31540058e-01	5.12123506e-02	2.54328457e-02	2.57795049e-02
27.71260697     	-1.73482558e-04	5.31696545e-01	5.13551656e-02	2.55041003e-02	2.58510654e-02
27.71579275     	-1.73709400e-04	5.30852689e-01	5.40244813e-02	2.68385313e-02	2.71859501e-02
27.71897854     	-1.73746940e-04	5.31193517e-01	5.34018106e-02	2.65271584e-02	2.68746522e-02
27.72216432     	-1.73381560e-04	5.31201415e-01	5.19659514e-02	2.58095941e-02	2.61563573e-02
27.72535011     	-1.73250605e-04	5.31521619e-01	4.94459158e-02	2.45497073e-02	2.48962085e-02
27.72853589     	-1.73095498e-04	5.31452026e-01	5.19460439e-02	2.57999264e-02	2.61461174e-02
27.73172168     	-1.72791547e-04	5.31639044e-01	4.96839858e-02	2.46692013e-02	2.50147844e-02
27.73490746     	-1.72682078e-04	5.32031030e-01	5.13974935e-02	2.55260647e-02	2.58714288e-02
27.73809324     	-1.73263213e-04	5.31011583e-01	4.85532116e-02	2.41033426e-02	2.44498690e-02
27.74127903     	-1.73692525e-04	5.31428861e-01	5.44103720e-02	2.70314935e-02	2.73788785e-02
27.74446481     	-1.73898665e-04	5.31215856e-01	5.11922552e-02	2.54222289e-02	2.57700263e-02
27.7476506      	-1.73883357e-04	5.31188841e-01	5.31562598e-02	2.64042465e-02	2.67520132e-02
27.75083638     	-1.73813200e-04	5.31469213e-01	5.13158844e-02	2.54841290e-02	2.58317554e-02
27.75402216     	-1.73278959e-04	5.32052747e-01	5.24263416e-02	2.60398918e-02	2.63864497e-02
27.75720795     	-1.72886192e-04	5.31173580e-01	4.88741796e-02	2.42642036e-02	2.46099760e-02
27.76039373     	-1.72915145e-04	5.30074861e-01	5.07864372e-02	2.52203034e-02	2.55661337e-02
27.76357952     	-1.73417231e-04	5.31320624e-01	5.10681851e-02	2.53606753e-02	2.57075098e-02
27.7667653      	-1.73896768e-04	5.31711103e-01	5.40992594e-02	2.68757329e-02	2.72235265e-02
27.76995109     	-1.74046875e-04	5.31296521e-01	5.17132939e-02	2.56826001e-02	2.60306938e-02
27.77313687     	-1.74004811e-04	5.31862729e-01	5.22871728e-02	2.59695816e-02	2.63175912e-02
27.77632265     	-1.73980028e-04	5.31843838e-01	5.10449277e-02	2.53484838e-02	2.56964439e-02
27.77950844     	-1.73553064e-04	5.31229086e-01	5.08762738e-02	2.52645838e-02	2.56116899e-02
27.78269422     	-1.73229552e-04	5.31543267e-01	4.94960529e-02	2.45747969e-02	2.49212560e-02
27.78588001     	-1.73090411e-04	5.31376150e-01	5.20381594e-02	2.58459893e-02	2.61921701e-02
27.78906579     	-1.73250360e-04	5.31403392e-01	5.11906689e-02	2.54220841e-02	2.57685848e-02
27.79225157     	-1.73601803e-04	5.31409194e-01	5.28476127e-02	2.62502046e-02	2.65974082e-02
27.79543736     	-1.74116011e-04	5.32229922e-01	5.38733622e-02	2.67625651e-02	2.71107971e-02
27.79862314     	-1.73975948e-04	5.31787465e-01	5.05526730e-02	2.51023605e-02	2.54503124e-02
27.80180893     	-1.73946102e-04	5.31444180e-01	4.75087665e-02	2.35804372e-02	2.39283294e-02
27.80499471     	-1.74305001e-04	5.31877555e-01	5.40466001e-02	2.68489950e-02	2.71976050e-02
27.8081805      	-1.74380058e-04	5.32298590e-01	5.16664839e-02	2.56588619e-02	2.60076220e-02
27.81136628     	-1.74001823e-04	5.31961818e-01	5.38197505e-02	2.67358734e-02	2.70838771e-02
27.81455206     	-1.73691252e-04	5.31799303e-01	4.94799999e-02	2.45663087e-02	2.49136912e-02
27.81773785     	-1.73596565e-04	5.32120538e-01	5.25917075e-02	2.61222572e-02	2.64694503e-02
27.82092363     	-1.73480000e-04	5.31194641e-01	5.08056864e-02	2.52293632e-02	2.55763232e-02
27.82410942     	-1.73355267e-04	5.30956035e-01	4.82594331e-02	2.39563613e-02	2.43030718e-02
27.8272952      	-1.73645155e-04	5.31091520e-01	4.93728440e-02	2.45127768e-02	2.48600671e-02
27.83048098     	-1.74169060e-04	5.31285412e-01	5.39117325e-02	2.67816972e-02	2.71300353e-02
27.83366677     	-1.74440954e-04	5.32113111e-01	5.15414270e-02	2.55962725e-02	2.59451544e-02
27.83685255     	-1.74581041e-04	5.32128513e-01	5.34430675e-02	2.65469527e-02	2.68961148e-02
27.84003834     	-1.74374672e-04	5.32324291e-01	5.29186444e-02	2.62849475e-02	2.66336969e-02
27.84322412     	-1.73914081e-04	5.31437629e-01	5.13062447e-02	2.54792083e-02	2.58270364e-02
27.84640991     	-1.73757674e-04	5.30907780e-01	4.98710061e-02	2.47617454e-02	2.51092607e-02
27.84959569     	-1.73707255e-04	5.31484745e-01	5.10846350e-02	2.53686103e-02	2.57160248e-02
27.85278147     	-1.73854550e-04	5.31292602e-01	5.09378170e-02	2.52950540e-02	2.56427631e-02
27.85596726     	-1.74015068e-04	5.31088056e-01	5.41548337e-02	2.69034018e-02	2.72514319e-02
27.85915304     	-1.74004439e-04	5.31921576e-01	5.10608184e-02	2.53564048e-02	2.57044136e-02
27.86233883     	-1.73820237e-04	5.32370359e-01	5.01755847e-02	2.49139721e-02	2.52616126e-02
27.86552461     	-1.73861522e-04	5.31678996e-01	4.70947071e-02	2.33734920e-02	2.37212151e-02
27.86871039     	-1.74270604e-04	5.31936074e-01	5.14814065e-02	2.55664326e-02	2.59149739e-02
27.87189618     	-1.74842936e-04	5.31267047e-01	5.17138482e-02	2.56820812e-02	2.60317670e-02
27.87508196     	-1.74823446e-04	5.31428045e-01	5.48796303e-02	2.72649917e-02	2.76146386e-02
27.87826775     	-1.74543189e-04	5.32031330e-01	5.29406376e-02	2.62957756e-02	2.66448620e-02
27.88145353     	-1.73966964e-04	5.31854463e-01	5.25578293e-02	2.61049477e-02	2.64528816e-02
27.88463932     	-1.73684332e-04	5.31809732e-01	4.87975014e-02	2.42250664e-02	2.45724350e-02
27.8878251      	-1.73643464e-04	5.30593627e-01	4.82426207e-02	2.39476669e-02	2.42949538e-02
27.89101088     	-1.74215720e-04	5.31469636e-01	4.78306734e-02	2.37411210e-02	2.40895524e-02
27.89419667     	-1.75055624e-04	5.31469613e-01	5.35575636e-02	2.66037262e-02	2.69538374e-02
27.89738245     	-1.75593913e-04	5.31237632e-01	5.47380685e-02	2.71934404e-02	2.75446282e-02
27.90056824     	-1.75529650e-04	5.32867914e-01	5.61874388e-02	2.79181897e-02	2.82692490e-02
27.90375402     	-1.74898924e-04	5.32909342e-01	5.06939314e-02	2.51720668e-02	2.55218646e-02
27.9069398      	-1.74028588e-04	5.31839761e-01	4.91753770e-02	2.44136599e-02	2.47617171e-02
27.91012559     	-1.73587402e-04	5.31403602e-01	4.63740106e-02	2.30134179e-02	2.33605927e-02
27.91331137     	-1.73498137e-04	5.31700931e-01	4.96645281e-02	2.46587659e-02	2.50057622e-02
27.91649716     	-1.74072477e-04	5.31164620e-01	5.15096159e-02	2.55807355e-02	2.59288804e-02
27.91968294     	-1.74764973e-04	5.31474154e-01	5.29719986e-02	2.63112343e-02	2.66607643e-02
27.92286873     	-1.75349139e-04	5.32103048e-01	5.42569026e-02	2.69531021e-02	2.73038004e-02
27.92605451     	-1.75211082e-04	5.31942297e-01	5.58202352e-02	2.77349065e-02	2.80853287e-02
27.92924029     	-1.74661586e-04	5.31452212e-01	4.67431355e-02	2.31969062e-02	2.35462293e-02
27.93242608     	-1.74643203e-04	5.31481522e-01	4.94847501e-02	2.45677318e-02	2.49170182e-02
27.93561186     	-1.74636967e-04	5.32277671e-01	4.91692907e-02	2.44100084e-02	2.47592823e-02
27.93879765     	-1.74598808e-04	5.31541651e-01	5.27497691e-02	2.62002857e-02	2.65494834e-02
27.94198343     	-1.74702515e-04	5.31917776e-01	5.06077398e-02	2.51291674e-02	2.54785724e-02
27.94516921     	-1.74750362e-04	5.32455450e-01	5.43281932e-02	2.69893463e-02	2.73388470e-02
27.948355       	-1.74636712e-04	5.31285754e-01	5.48480824e-02	2.72494045e-02	2.75986779e-02
27.95154078     	-1.74201861e-04	5.31174018e-01	5.16646219e-02	2.56581091e-02	2.60065128e-02
27.95472657     	-1.74059516e-04	5.31501515e-01	4.62973696e-02	2.29746253e-02	2.33227443e-02
27.95791235     	-1.74279589e-04	5.31624610e-01	4.88753201e-02	2.42633805e-02	2.46119397e-02
27.96109814     	-1.74804780e-04	5.32064246e-01	4.90066587e-02	2.43285246e-02	2.46781342e-02
27.96428392     	-1.75330834e-04	5.32604059e-01	5.50185878e-02	2.73339630e-02	2.76846247e-02
27.9674697      	-1.75510062e-04	5.32226820e-01	5.33662053e-02	2.65075926e-02	2.68586127e-02
27.97065549     	-1.75000744e-04	5.31385995e-01	5.61153669e-02	2.78826827e-02	2.82326842e-02
27.97384127     	-1.74395290e-04	5.31318314e-01	5.03568693e-02	2.50040393e-02	2.53528299e-02
27.97702706     	-1.74178250e-04	5.31609160e-01	5.04931641e-02	2.50724038e-02	2.54207603e-02
27.98021284     	-1.74184275e-04	5.31721423e-01	4.88057304e-02	2.42286809e-02	2.45770495e-02
27.98339862     	-1.74194166e-04	5.31107557e-01	5.11049708e-02	2.53782912e-02	2.57266796e-02
27.98658441     	-1.74363147e-04	5.32473266e-01	4.92451421e-02	2.44482079e-02	2.47969342e-02
27.98977019     	-1.74717531e-04	5.32545950e-01	5.25444933e-02	2.60975291e-02	2.64469642e-02
27.99295598     	-1.74942348e-04	5.31934997e-01	5.22970522e-02	2.59735837e-02	2.63234684e-02
27.99614176     	-1.74996594e-04	5.31570979e-01	5.53627760e-02	2.75063914e-02	2.78563846e-02
27.99932755     	-1.74889786e-04	5.32032974e-01	5.14690342e-02	2.55596273e-02	2.59094069e-02
28.00251333     	-1.74275486e-04	5.31516171e-01	4.83387994e-02	2.39951242e-02	2.43436752e-02
28.00569911     	-1.73954341e-04	5.32607421e-01	4.69040372e-02	2.32780643e-02	2.36259729e-02
28.0088849      	-1.74177668e-04	5.32538924e-01	5.32908868e-02	2.64712657e-02	2.68196211e-02
28.01207068     	-1.74514725e-04	5.32431459e-01	5.21015084e-02	2.58762395e-02	2.62252689e-02
28.01525647     	-1.74568402e-04	5.31316408e-01	5.32535545e-02	2.64522089e-02	2.68013457e-02
28.01844225     	-1.74661316e-04	5.31296981e-01	5.13562333e-02	2.55034553e-02	2.58527780e-02
28.02162803     	-1.74924202e-04	5.31695777e-01	5.29906253e-02	2.63203885e-02	2.66702369e-02
28.02481382     	-1.75136903e-04	5.31802624e-01	5.16314401e-02	2.56405832e-02	2.59908570e-02
28.0279996      	-1.74615160e-04	5.32818350e-01	5.07213625e-02	2.51860661e-02	2.55352964e-02
